video,label,split,path,num_faces
xeaunyoiyb.mp4,FAKE,A2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xeaunyoiyb.mp4,1
ipxvvnscml.mp4,FAKE,A2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ipxvvnscml.mp4,1
bjhxjfenwo.mp4,FAKE,A2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bjhxjfenwo.mp4,1
veypfxnbmx.mp4,FAKE,A2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/veypfxnbmx.mp4,1
biactglfwl.mp4,FAKE,A2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/biactglfwl.mp4,1
xsoaeigpft.mp4,FAKE,A2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xsoaeigpft.mp4,1
kkibthjsqs.mp4,FAKE,A2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kkibthjsqs.mp4,1
ziuxnjobxl.mp4,FAKE,A2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ziuxnjobxl.mp4,1
qpthjnyuuz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qpthjnyuuz.mp4,1
tbeimqpjjk.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tbeimqpjjk.mp4,1
twqjktiolh.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/twqjktiolh.mp4,1
jlixlzgucm.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jlixlzgucm.mp4,2
wrythobgze.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wrythobgze.mp4,1
hbdemoelnk.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hbdemoelnk.mp4,1
dlsdmdraln.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dlsdmdraln.mp4,1
iaiyrdizoh.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/iaiyrdizoh.mp4,2
fxszvpqldu.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fxszvpqldu.mp4,1
jwvkgbyqxz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jwvkgbyqxz.mp4,1
qqbsgnmpko.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qqbsgnmpko.mp4,1
cswajdmqyx.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cswajdmqyx.mp4,1
exanjjxzre.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/exanjjxzre.mp4,1
gnedjegvun.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gnedjegvun.mp4,1
qulhjxhrtj.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qulhjxhrtj.mp4,1
ztibhtdnjn.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ztibhtdnjn.mp4,1
kbybnvenum.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kbybnvenum.mp4,1
rvwrxtpmrq.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rvwrxtpmrq.mp4,1
knkomyxmkt.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/knkomyxmkt.mp4,2
prsrxsaovf.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/prsrxsaovf.mp4,1
pzdzczpiox.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pzdzczpiox.mp4,1
whqoyablqh.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/whqoyablqh.mp4,1
rybyylwzse.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rybyylwzse.mp4,1
giqpgpcnaz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/giqpgpcnaz.mp4,1
iciwnqedvi.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/iciwnqedvi.mp4,1
ixvjylnpra.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ixvjylnpra.mp4,1
wywgwazovz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wywgwazovz.mp4,1
qkoqclvwex.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qkoqclvwex.mp4,1
hstvglyexy.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hstvglyexy.mp4,1
bjtgipnmzu.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bjtgipnmzu.mp4,1
bklltfdtkn.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bklltfdtkn.mp4,1
wgvgcrtcct.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wgvgcrtcct.mp4,1
zpclcqmlid.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zpclcqmlid.mp4,1
fhysmcypsf.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fhysmcypsf.mp4,1
pfhqhxqhoh.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pfhqhxqhoh.mp4,1
enwsrtwsnm.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/enwsrtwsnm.mp4,1
pltlfhlduc.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pltlfhlduc.mp4,1
udcvbjmalz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/udcvbjmalz.mp4,1
cesiuumrwj.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cesiuumrwj.mp4,1
qkrumcvepk.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qkrumcvepk.mp4,1
frwhjxinqn.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/frwhjxinqn.mp4,1
spkpmiozgf.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/spkpmiozgf.mp4,1
skdxovvbku.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/skdxovvbku.mp4,1
sqyvwvexrr.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/sqyvwvexrr.mp4,1
yqaswwaprk.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/yqaswwaprk.mp4,1
igtwtegocc.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/igtwtegocc.mp4,1
nfupcronao.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nfupcronao.mp4,1
jijzextciy.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jijzextciy.mp4,1
gjawiqxpca.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gjawiqxpca.mp4,2
duqzgngijc.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/duqzgngijc.mp4,1
kzbtvuzvom.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kzbtvuzvom.mp4,1
dffmvpqblv.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dffmvpqblv.mp4,1
lxoqnnvomh.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lxoqnnvomh.mp4,2
eqqmxgktvw.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/eqqmxgktvw.mp4,1
gkqqhnfaub.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gkqqhnfaub.mp4,1
govjvzfbcj.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/govjvzfbcj.mp4,2
gtkjgrkufy.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gtkjgrkufy.mp4,1
xhbioadozv.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xhbioadozv.mp4,1
jwgfvqfwki.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jwgfvqfwki.mp4,1
wtksmqsqjo.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wtksmqsqjo.mp4,1
loursvuiav.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/loursvuiav.mp4,1
awifeyjgpb.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/awifeyjgpb.mp4,1
juojkwweft.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/juojkwweft.mp4,1
uiouplsood.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/uiouplsood.mp4,1
fctupjcqsd.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fctupjcqsd.mp4,1
pqgwhfmkwf.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pqgwhfmkwf.mp4,1
ksrnzzbcsz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ksrnzzbcsz.mp4,1
bqouowbtrc.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bqouowbtrc.mp4,1
kdjqeizaaq.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kdjqeizaaq.mp4,1
kovhiyolbp.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kovhiyolbp.mp4,1
oxcmjdroro.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/oxcmjdroro.mp4,1
svjmgnhaiw.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/svjmgnhaiw.mp4,1
jmjgnikdsu.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jmjgnikdsu.mp4,1
wdudwghddu.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wdudwghddu.mp4,2
bwmbbmtsfi.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bwmbbmtsfi.mp4,1
ektrtuwidv.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ektrtuwidv.mp4,1
kyjwwytldk.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kyjwwytldk.mp4,1
ndyssxvehq.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ndyssxvehq.mp4,1
yxhvplfhvu.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/yxhvplfhvu.mp4,1
vrpusszzdz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vrpusszzdz.mp4,1
jfgbjjghxz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jfgbjjghxz.mp4,1
zanpywjuap.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zanpywjuap.mp4,1
wnzpvwrhyv.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wnzpvwrhyv.mp4,1
niwobfvevz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/niwobfvevz.mp4,1
xjhsxnjjad.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xjhsxnjjad.mp4,1
ueaexetysz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ueaexetysz.mp4,1
rekoxqsexe.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rekoxqsexe.mp4,1
rhojtobzuj.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rhojtobzuj.mp4,1
rmnrvrqbky.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rmnrvrqbky.mp4,1
czddwifbwy.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/czddwifbwy.mp4,1
frompgpzhp.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/frompgpzhp.mp4,1
bdgmavlwan.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bdgmavlwan.mp4,1
vsvazkoszd.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vsvazkoszd.mp4,1
cpmgnsrogr.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cpmgnsrogr.mp4,1
evyqbkbsiv.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/evyqbkbsiv.mp4,1
uowdwfzhss.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/uowdwfzhss.mp4,1
dndpcusmgh.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dndpcusmgh.mp4,1
iiwffwiyrg.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/iiwffwiyrg.mp4,1
gsinaddbyd.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gsinaddbyd.mp4,1
fklmgqcgrs.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fklmgqcgrs.mp4,1
mirgioyvjt.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mirgioyvjt.mp4,1
jcrkcqxbku.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jcrkcqxbku.mp4,1
flkyoehsyh.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/flkyoehsyh.mp4,1
vltrakrzec.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vltrakrzec.mp4,1
eqbksplsqc.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/eqbksplsqc.mp4,1
gxytgtbrld.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gxytgtbrld.mp4,1
dquxguciif.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dquxguciif.mp4,1
ncijlpxdco.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ncijlpxdco.mp4,1
npyvifjggf.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/npyvifjggf.mp4,1
ypjezfgmqk.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ypjezfgmqk.mp4,1
ziletvhgfl.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ziletvhgfl.mp4,1
iqxebazshx.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/iqxebazshx.mp4,1
mikfurszuu.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mikfurszuu.mp4,1
wxqcerzwfw.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wxqcerzwfw.mp4,2
urpqcasyii.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/urpqcasyii.mp4,1
iwxzxemnjl.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/iwxzxemnjl.mp4,1
chowsoaunb.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/chowsoaunb.mp4,1
laghodtoje.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/laghodtoje.mp4,1
vlmhmxykgr.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vlmhmxykgr.mp4,1
cukwoecmmq.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cukwoecmmq.mp4,1
qwxmblgcmj.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qwxmblgcmj.mp4,1
lhdqfupbxo.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lhdqfupbxo.mp4,1
fyzowxqnol.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fyzowxqnol.mp4,1
mlvrsntepy.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mlvrsntepy.mp4,1
ofedxywxhw.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ofedxywxhw.mp4,1
lcpnxqptsa.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lcpnxqptsa.mp4,1
odvencajnr.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/odvencajnr.mp4,1
cltocmrmvu.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cltocmrmvu.mp4,1
kulniblyob.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kulniblyob.mp4,1
obvxnormtu.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/obvxnormtu.mp4,1
xqitmrsduj.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xqitmrsduj.mp4,1
ocvnznifcn.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ocvnznifcn.mp4,1
gkirrvqbxb.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gkirrvqbxb.mp4,1
iajblozgtx.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/iajblozgtx.mp4,1
rqcgsldlxh.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rqcgsldlxh.mp4,1
rpszieknsa.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rpszieknsa.mp4,1
lawdpxkvpy.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lawdpxkvpy.mp4,1
tqddjtiqzc.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tqddjtiqzc.mp4,2
uryractxga.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/uryractxga.mp4,1
kjobwfjomn.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kjobwfjomn.mp4,1
ynakjahkrw.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ynakjahkrw.mp4,1
xvymrfmjzo.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xvymrfmjzo.mp4,1
skussyicyg.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/skussyicyg.mp4,1
lrkbomgkrm.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lrkbomgkrm.mp4,2
cgejubwayd.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cgejubwayd.mp4,1
xksakcfxuk.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xksakcfxuk.mp4,1
pqmzswopvf.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pqmzswopvf.mp4,1
wnimmovztf.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wnimmovztf.mp4,1
mrvvceanlh.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mrvvceanlh.mp4,1
egrpjvuozo.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/egrpjvuozo.mp4,1
mpycpnkoub.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mpycpnkoub.mp4,1
fogrzoxrch.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fogrzoxrch.mp4,1
bogjubshbr.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bogjubshbr.mp4,1
hkwmewfrew.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hkwmewfrew.mp4,1
vadnlydzua.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vadnlydzua.mp4,2
zinglpxgzx.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zinglpxgzx.mp4,1
hinrxateqp.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hinrxateqp.mp4,1
upumdeuyrn.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/upumdeuyrn.mp4,1
qfqkqwpdzz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qfqkqwpdzz.mp4,1
dbvjdiyqrb.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dbvjdiyqrb.mp4,1
scutzugpvt.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/scutzugpvt.mp4,2
nhnpsdmiig.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nhnpsdmiig.mp4,1
zzylfwxjbb.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zzylfwxjbb.mp4,1
mnfjovosvb.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mnfjovosvb.mp4,1
mtolbugekd.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mtolbugekd.mp4,1
ahcptgydid.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ahcptgydid.mp4,1
lnonlukvbm.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lnonlukvbm.mp4,1
qpawsjhhrt.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qpawsjhhrt.mp4,1
nmeotngklv.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nmeotngklv.mp4,1
vyqqnwyrzi.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vyqqnwyrzi.mp4,1
nqlybpayjm.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nqlybpayjm.mp4,1
zkdothbbxi.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zkdothbbxi.mp4,1
scxukzmuhz.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/scxukzmuhz.mp4,1
aybtugbqxp.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/aybtugbqxp.mp4,1
wnrryjdghq.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wnrryjdghq.mp4,1
axfwtbbwyu.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/axfwtbbwyu.mp4,1
qiskqhdpzu.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qiskqhdpzu.mp4,1
laoxooujkk.mp4,FAKE,B1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/laoxooujkk.mp4,1
