video,label,split,path
jkquqsonfp.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jkquqsonfp.mp4
oyjgsuyybk.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/oyjgsuyybk.mp4
jolmlanwhp.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jolmlanwhp.mp4
tmmakbzbqw.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tmmakbzbqw.mp4
fkmjfvjqru.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fkmjfvjqru.mp4
donlceyfem.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/donlceyfem.mp4
mngbbxafui.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mngbbxafui.mp4
sacrjzfefm.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/sacrjzfefm.mp4
zqsikyafbu.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zqsikyafbu.mp4
crpmgqavlf.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/crpmgqavlf.mp4
mjqfxqjkkc.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mjqfxqjkkc.mp4
asyjnjjldz.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/asyjnjjldz.mp4
csuaztyjjt.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/csuaztyjjt.mp4
zoqusptprh.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zoqusptprh.mp4
ovvoywlhig.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ovvoywlhig.mp4
lzdtgzczma.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lzdtgzczma.mp4
ntqzfgmhnj.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ntqzfgmhnj.mp4
xbzswkjvyx.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xbzswkjvyx.mp4
mtighbgbcy.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mtighbgbcy.mp4
kemappvqpu.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kemappvqpu.mp4
agblhurdrh.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/agblhurdrh.mp4
gitefceugq.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gitefceugq.mp4
dijkbxqbtk.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dijkbxqbtk.mp4
xgpqvqoxgd.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xgpqvqoxgd.mp4
udqmtqsfgp.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/udqmtqsfgp.mp4
kzkzcuxiug.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kzkzcuxiug.mp4
wmuxwupsgx.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wmuxwupsgx.mp4
nwbuqdfaym.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nwbuqdfaym.mp4
tdnwkwomgs.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tdnwkwomgs.mp4
htqfkjzpuv.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/htqfkjzpuv.mp4
hqxniwuzth.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hqxniwuzth.mp4
gigpsuvprx.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gigpsuvprx.mp4
hnsvwqpsxc.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hnsvwqpsxc.mp4
ppsbepncbu.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ppsbepncbu.mp4
mtbyqrpboq.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mtbyqrpboq.mp4
qwtcmikhmd.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qwtcmikhmd.mp4
ftysdaiuxo.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ftysdaiuxo.mp4
cqlwckvaeb.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cqlwckvaeb.mp4
tvxrrbkzog.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tvxrrbkzog.mp4
achekamhkd.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/achekamhkd.mp4
bmixrenyil.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bmixrenyil.mp4
ozjvlnehul.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ozjvlnehul.mp4
dfulockbbz.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dfulockbbz.mp4
uowiocuqqt.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/uowiocuqqt.mp4
tnaeehpcnb.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tnaeehpcnb.mp4
pdooqxqfrm.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pdooqxqfrm.mp4
djjdcnhlma.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/djjdcnhlma.mp4
zxudofbpiz.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zxudofbpiz.mp4
bdmvjkonon.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bdmvjkonon.mp4
pzsxcaflwj.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pzsxcaflwj.mp4
rsfbgrqpmm.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rsfbgrqpmm.mp4
diubkvruls.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/diubkvruls.mp4
wkbrdphorp.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wkbrdphorp.mp4
efplrldzjr.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/efplrldzjr.mp4
eozpgpsgpt.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/eozpgpsgpt.mp4
xxnzdqitzr.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xxnzdqitzr.mp4
snphwtfljw.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/snphwtfljw.mp4
cppztnbtvs.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cppztnbtvs.mp4
xrrrawsepu.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xrrrawsepu.mp4
dgcjustqps.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dgcjustqps.mp4
kntmkzayjl.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kntmkzayjl.mp4
xvncdmcdlv.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xvncdmcdlv.mp4
vcupnuytpb.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vcupnuytpb.mp4
uuhnhpsnct.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/uuhnhpsnct.mp4
uepzadisje.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/uepzadisje.mp4
ftoflgzwen.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ftoflgzwen.mp4
tedgsjuecs.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tedgsjuecs.mp4
yfjlrhxffn.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/yfjlrhxffn.mp4
lfwhcmjscu.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lfwhcmjscu.mp4
vsiqfnwpqr.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vsiqfnwpqr.mp4
cimlotvwxy.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cimlotvwxy.mp4
pmwvdylmeg.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pmwvdylmeg.mp4
ijbbtmsgoj.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ijbbtmsgoj.mp4
ucsxrkwjeu.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ucsxrkwjeu.mp4
bhzhzvadnn.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bhzhzvadnn.mp4
cybetknayd.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cybetknayd.mp4
ohppxnoecg.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ohppxnoecg.mp4
qazgpjuxaf.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qazgpjuxaf.mp4
zwupuzlefv.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zwupuzlefv.mp4
bppvnnfsbu.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bppvnnfsbu.mp4
chsyitbssl.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/chsyitbssl.mp4
hakqvgwstx.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hakqvgwstx.mp4
tkoxrtmcoy.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tkoxrtmcoy.mp4
gcehhgvgft.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gcehhgvgft.mp4
ljcuyukzpx.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ljcuyukzpx.mp4
hcpzvrriwh.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hcpzvrriwh.mp4
mobotpngkx.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mobotpngkx.mp4
lufafslqpv.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lufafslqpv.mp4
geqvxrljyg.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/geqvxrljyg.mp4
avmrqfwizg.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/avmrqfwizg.mp4
wnapijnlwm.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wnapijnlwm.mp4
ksjhytoorq.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ksjhytoorq.mp4
xqzzydzmtq.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xqzzydzmtq.mp4
ixxjxilvck.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ixxjxilvck.mp4
xsnxydbhjj.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xsnxydbhjj.mp4
fnjslfddlh.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fnjslfddlh.mp4
lwxmbnfrdy.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lwxmbnfrdy.mp4
xmlzbotcny.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xmlzbotcny.mp4
kmdxrmzwsd.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kmdxrmzwsd.mp4
bvdncdyxls.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bvdncdyxls.mp4
owwzpxinio.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/owwzpxinio.mp4
prrmqbiqrq.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/prrmqbiqrq.mp4
hrucxshlym.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hrucxshlym.mp4
hrkgvxumkl.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hrkgvxumkl.mp4
ioagaknzxx.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ioagaknzxx.mp4
uztyuhpmrb.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/uztyuhpmrb.mp4
ukcirjgasd.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ukcirjgasd.mp4
abteztchqz.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/abteztchqz.mp4
nqzpvwyeni.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nqzpvwyeni.mp4
rzhmdwtttc.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rzhmdwtttc.mp4
lbzrhlxwei.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lbzrhlxwei.mp4
lkdfyltnbu.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lkdfyltnbu.mp4
juyzxfaydw.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/juyzxfaydw.mp4
tdgmgoaxxp.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tdgmgoaxxp.mp4
atmalptsdf.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/atmalptsdf.mp4
iggaslwzex.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/iggaslwzex.mp4
gvgajrzeed.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gvgajrzeed.mp4
wcgmsalwrw.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wcgmsalwrw.mp4
qkdfluzasa.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qkdfluzasa.mp4
hmikzgosnp.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hmikzgosnp.mp4
qsyczeclwu.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qsyczeclwu.mp4
ydjrdkwoud.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ydjrdkwoud.mp4
jcfwrugpmb.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jcfwrugpmb.mp4
qaubhdsftl.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qaubhdsftl.mp4
fcbgcmzvgo.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fcbgcmzvgo.mp4
dkdxutvheq.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dkdxutvheq.mp4
koqxhnmkjl.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/koqxhnmkjl.mp4
ddvstiwcwt.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ddvstiwcwt.mp4
lwqkwwtmaw.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lwqkwwtmaw.mp4
qmhepooczx.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qmhepooczx.mp4
hisfrixnbu.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hisfrixnbu.mp4
poiywgblss.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/poiywgblss.mp4
vegikoijyv.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vegikoijyv.mp4
xbfvykfcmx.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xbfvykfcmx.mp4
pjvvfgfbew.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pjvvfgfbew.mp4
xbfpoccnhz.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xbfpoccnhz.mp4
suxhgeshgd.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/suxhgeshgd.mp4
akcebajhgd.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/akcebajhgd.mp4
ziswtwgxij.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ziswtwgxij.mp4
xlrlwolzfs.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xlrlwolzfs.mp4
syubdrkovi.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/syubdrkovi.mp4
vtpyezclns.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vtpyezclns.mp4
twhbdcavuv.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/twhbdcavuv.mp4
mqsaktdfnw.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mqsaktdfnw.mp4
nowuwozmws.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nowuwozmws.mp4
agyawnxlmv.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/agyawnxlmv.mp4
vejalpxadv.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vejalpxadv.mp4
rtauthkfzj.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rtauthkfzj.mp4
cingpunobd.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cingpunobd.mp4
gfnxzjcmsi.mp4,FAKE,B2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gfnxzjcmsi.mp4
akdqrdkelr.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/akdqrdkelr.mp4
iygbhjkhpm.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/iygbhjkhpm.mp4
qersvgvzxy.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qersvgvzxy.mp4
bcrajtjljy.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bcrajtjljy.mp4
iaqjkrucsa.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/iaqjkrucsa.mp4
mpbwfoljoa.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mpbwfoljoa.mp4
ewdubecsnk.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ewdubecsnk.mp4
mgahaaogif.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mgahaaogif.mp4
dtskukyggw.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dtskukyggw.mp4
mgelghvdvv.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mgelghvdvv.mp4
acgyspwyqr.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/acgyspwyqr.mp4
hpqgkultrg.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hpqgkultrg.mp4
iupngkdauv.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/iupngkdauv.mp4
vpwscqjskp.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vpwscqjskp.mp4
ydryrajclq.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ydryrajclq.mp4
slwnpiwesu.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/slwnpiwesu.mp4
ygbvdcscsw.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ygbvdcscsw.mp4
qzlzbnbkmr.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qzlzbnbkmr.mp4
rmzcimrbkt.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rmzcimrbkt.mp4
qpncfrjtdv.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qpncfrjtdv.mp4
ltkesswcyn.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ltkesswcyn.mp4
chtslmxyax.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/chtslmxyax.mp4
webphdlozj.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/webphdlozj.mp4
kxdlyvdmtr.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kxdlyvdmtr.mp4
wfqgizxkww.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wfqgizxkww.mp4
ukadcylgrg.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ukadcylgrg.mp4
wetjdexndk.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wetjdexndk.mp4
jjyrmbentx.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jjyrmbentx.mp4
qidllqhcmn.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qidllqhcmn.mp4
vqurloftbq.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vqurloftbq.mp4
dyanizlneu.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dyanizlneu.mp4
hpzwxyqpht.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hpzwxyqpht.mp4
zxsyfdspot.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zxsyfdspot.mp4
chxbbhvgjh.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/chxbbhvgjh.mp4
mngdibvvjk.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mngdibvvjk.mp4
jvlzvgcfft.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jvlzvgcfft.mp4
gqcruneneb.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gqcruneneb.mp4
chaintznsk.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/chaintznsk.mp4
thehtluqor.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/thehtluqor.mp4
jorytevubi.mp4,FAKE,C1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jorytevubi.mp4
